id;CodiceCatastaleComune;TipoBene;Comune;Provincia;CAP;Toponimo;Strada;NumeroCivico;TipologiaImmobile;Finalita;NaturaBene;Superficie;Cubatura;Valore;EpocaCostruzione;Latitudine;Longitudine
1281-145-35;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;VIA;GIOLITTI GIOVANNI;40;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;10071;PRIMA DEL 1919 (1);45.064.289;7.689.528
1281-145-36;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;VIA;GIOLITTI GIOVANNI;40;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;10071;PRIMA DEL 1919 (1);45.064.289;7.689.528
1281-145-37;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;VIA;GIOLITTI GIOVANNI;40;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;10071;PRIMA DEL 1919 (1);45.064.289;7.689.528
1281-145-38;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;VIA;GIOLITTI GIOVANNI;40;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;10071;PRIMA DEL 1919 (1);45.064.289;7.689.528
1281-145-8;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;VIA;GIOLITTI GIOVANNI;40;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);PATRIMONIO INDISPONIBILE (2);87;;34219,98;PRIMA DEL 1919 (1);45.064.289;7.689.528
1281-145-97;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;VIA;GIOLITTI GIOVANNI;40;STRUTTURA RESIDENZIALE COLLETTIVA (32);SERVIZI ASSISTENZA SOCIO-SANITARIA (RESIDENZIALE) (15);PATRIMONIO INDISPONIBILE (2);;200;36152,2;PRIMA DEL 1919 (1);45.064.289;7.689.528
1281-145-9;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;VIA;GIOLITTI GIOVANNI;40 F;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);PATRIMONIO INDISPONIBILE (2);32;;17081,94;PRIMA DEL 1919 (1);45.064.289;7.689.528
1281-145-7;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;S. MASSIMO;31 E;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);PATRIMONIO INDISPONIBILE (2);64;;25173,26;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-16;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;S. MASSIMO;31 I;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);72;;25286;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-6;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;S. MASSIMO;31 I;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);PATRIMONIO INDISPONIBILE (2);28;;14946,74;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-3;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;S. MASSIMO;33 C;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);PATRIMONIO INDISPONIBILE (2);74;;29106,72;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-2;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;S. MASSIMO;33 E;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);PATRIMONIO INDISPONIBILE (2);46;;24555,14;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-1;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;S. MASSIMO;33 G;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);PATRIMONIO INDISPONIBILE (2);26;;13879,14;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-39;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;117752;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-40;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;27114;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-41;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;18592;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-42;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;41833;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-43;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;18592;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-44;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;88572;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-45;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;66236;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-46;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;14719;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-47;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;51517;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-48;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;73595;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-49;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;51517;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-5;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);106;;51460;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-50;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;117752;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-51;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;51517;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-52;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;80955;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-53;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;80955;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-54;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;73595;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-55;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;44157;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-56;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;51517;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-57;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;44157;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-58;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;44157;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-59;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;44157;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-60;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;36798;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-61;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;36798;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-62;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;51517;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-63;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;11879;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-64;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;17818;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-65;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;17818;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-66;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;11879;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-67;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;17818;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-68;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;11879;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-69;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;11879;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-70;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;11879;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-71;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;17818;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-72;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;11879;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-73;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;11879;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-74;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;11879;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-75;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;11879;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-76;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;11879;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-77;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;31;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;11879;PRIMA DEL 1919 (1);45.064.193;7.689.358
1281-145-4;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);PATRIMONIO INDISPONIBILE (2);44;;23487,54;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-78;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;92188;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-79;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;23241;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-80;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;9296;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-81;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;16268;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-82;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;27114;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-83;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;46481;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-84;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;32537;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-85;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;13944;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-86;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;9296;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-87;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;32537;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-88;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;46481;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-89;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;32537;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-90;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;32537;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-91;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;7747;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-92;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;23241;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-93;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;51129;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-94;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;27889;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-95;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;10071;PRIMA DEL 1919 (1);45.063.932;7.689.195
1281-145-96;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. MASSIMO;33;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;10071;PRIMA DEL 1919 (1);45.063.932;7.689.195
1458-129-3;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;CORSO;CROCE BENEDETTO;21;EDIFICIO SCOLASTICO (20);ATTIVITA' DIDATTICA (7);PATRIMONIO INDISPONIBILE (2);;7515;1575761,6;DAL 1971 AL 1980 (5);45.020.855;764.527
1458-129-4;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;CORSO;CROCE BENEDETTO;21;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);PATRIMONIO INDISPONIBILE (2);0;;73337;DAL 1971 AL 1980 (5);45.020.855;764.527
1458-129-5;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;CORSO;CROCE BENEDETTO;21;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;4648;DAL 1971 AL 1980 (5);45.020.855;764.527
1207-438-1;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;STRADA ALTA DI;MONGRENO;72;EDIFICIO SCOLASTICO (20);ATTIVITA' DIDATTICA (7);DEMANIO (3);;1608;290661;PRIMA DEL 1919 (1);45.062.878;7.753.137
1207-438-3;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;STRADA ALTA DI;MONGRENO;72;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);DEMANIO (3);0;;23886;PRIMA DEL 1919 (1);45.062.878;7.753.137
1207-438-4;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;STRADA ALTA DI;MONGRENO;72;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);DEMANIO (3);0;;42995;PRIMA DEL 1919 (1);45.062.878;7.753.137
1213-12-1;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;LUNGO DORA;FIRENZE;51;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);DEMANIO (3);0;;142800;PRIMA DEL 1919 (1);45.079.987;7.689.169
1213-12-2;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;LUNGO DORA;FIRENZE;51;IMPIANTO SPORTIVO (24);ATTIVITA' SPORTIVA, RICREATIVA E DI INTRATTENIMENTO (10);DEMANIO (3);485;;235452;PRIMA DEL 1919 (1);45.079.987;7.689.169
1213-12-3;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;LUNGO DORA;FIRENZE;51;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);DEMANIO (3);0;;400900;PRIMA DEL 1919 (1);45.079.987;7.689.169
1213-9-2;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;ANCONA;2:00 AM;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);DEMANIO (3);0;;25823;PRIMA DEL 1919 (1);45.078.763;7.690.106
1213-9-3;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;ANCONA;2:00 AM;CANTINA, SOFFITTA, RIMESSA, BOX, GARAGE, POSTO AUTO APERTO/SCOPERTO, ? (14);ATTIVITA' DIDATTICA (7);DEMANIO (3);37;;8981;PRIMA DEL 1919 (1);45.078.763;7.690.106
1159-117-2;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;LESSONA MICHELE;70;EDIFICIO SCOLASTICO (20);ATTIVITA' DIDATTICA (7);PATRIMONIO INDISPONIBILE (2);;4575;1124685,8;DAL 1971 AL 1980 (5);45.083.382;7.642.183
1159-117-3;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;LESSONA MICHELE;70;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);PATRIMONIO INDISPONIBILE (2);0;;45448;DAL 1971 AL 1980 (5);45.083.382;7.642.183
1159-117-4;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;LESSONA MICHELE;70;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;32149,5;DAL 1971 AL 1980 (5);45.083.382;7.642.183
1388-378-7;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10143;VIA;ROMITA GIUSEPPE;15;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;8780;DAL 1971 AL 1980 (5);45.046.898;7.627.149
1388-378-4;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;BALLA GIACOMO;27;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);PATRIMONIO INDISPONIBILE (2);0;;41833;DAL 1971 AL 1980 (5);4.504.743;762.458
1388-378-5;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;BALLA GIACOMO;27;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);PATRIMONIO INDISPONIBILE (2);0;;41833;DAL 1971 AL 1980 (5);4.504.743;762.458
1388-378-8;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;CANONICA PIETRO;4;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;1291;DAL 1971 AL 1980 (5);45.046.726;7.625.746
1388-378-9;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;CANONICA PIETRO;4;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;1033;DAL 1971 AL 1980 (5);45.046.726;7.625.746
1388-378-3;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;ROMITA GIUSEPPE;19;EDIFICIO SCOLASTICO (20);ATTIVITA' DIDATTICA (7);PATRIMONIO INDISPONIBILE (2);;101276;35881034;DAL 1971 AL 1980 (5);4.504.825;762.725
1388-378-6;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;ROMITA GIUSEPPE;19;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);PATRIMONIO INDISPONIBILE (2);0;;41833;DAL 1971 AL 1980 (5);4.504.825;762.725
1343-302-10;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10143;CORSO;SEBASTOPOLI;260;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);PATRIMONIO INDISPONIBILE (2);0;;63008;DAL 1971 AL 1980 (5);45.048.579;7.636.657
1343-302-6;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10143;CORSO;SEBASTOPOLI;260;IMPIANTO SPORTIVO (24);ATTIVITA' SPORTIVA, RICREATIVA E DI INTRATTENIMENTO (10);PATRIMONIO INDISPONIBILE (2);0;;1084260;DAL 1971 AL 1980 (5);45.048.579;7.636.657
1343-302-9;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10143;CORSO;SEBASTOPOLI;260;IMPIANTO SPORTIVO (24);ATTIVITA' SPORTIVA, RICREATIVA E DI INTRATTENIMENTO (10);PATRIMONIO INDISPONIBILE (2);0;;244428,72;DAL 1971 AL 1980 (5);45.048.579;7.636.657
1343-302-8;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10143;CORSO;SEBASTOPOLI;262;UFFICIO STRUTTURATO ED ASSIMILABILI (34);ATTIVITA' AMMINISTRATIVA/UFFICI PUBBLICI (2);PATRIMONIO INDISPONIBILE (2);;4173;754310,2;DAL 1971 AL 1980 (5);4.504.825;763.659
1343-302-11;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;CORSO;SEBASTOPOLI;258;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;2066;DAL 1971 AL 1980 (5);4.504.811;763.701
